"name.x","fips","population.x","pop_sqmi.x","white.x","black.x","hispanic.x","other_race.x","pct_male.x","pct_female.x","med_age.x","all_rate.x","mddo_rate.x","nppa_rate.x","count_all.x","mddo_count.x","nppa_count.x","name.y","population.y","pop_sqmi.y","white.y","black.y","hispanic.y","other_race.y","pct_male.y","pct_female.y","med_age.y","all_rate.y","mddo_rate.y","nppa_rate.y","count_all.y","mddo_count.y","nppa_count.y","year","pct_change_all","pct_change_mddo","pct_change_nppa"
"Monona",19133,9021,12.9,99.4568229686288,0.365813102760226,1.18612127258619,0.299301629531094,50.06096885046,52.3999556590178,47.1,5.54262276909434,4.43409821527547,1.10852455381887,5,4,1,"Monona",9021,12.9,99.4568229686288,0.365813102760226,1.18612127258619,0.299301629531094,50.06096885046,52.3999556590178,47.1,9.9767209843698,8.86819643055094,1.10852455381887,9,8,1,"2017 - 2019",-0.0443409821527547,-0.0443409821527547,0
"Montgomery",19137,10527,24.8,99.363541369811,0.237484563503372,2.89731167474114,0.85494442861214,49.4822836515626,52.5410848294861,44.6,24.6983946043507,22.7985180963237,1.89987650802698,26,24,2,"Montgomery",10527,24.8,99.363541369811,0.237484563503372,2.89731167474114,0.85494442861214,49.4822836515626,52.5410848294861,44.6,21.8485798423103,19.9487033342833,1.89987650802698,23,21,2,"2017 - 2019",0.0284981476204047,0.0284981476204047,0
"O'Brien",19141,14179,24.7,97.5315607588687,0.472529797587982,3.84371253261866,2.02412017772763,50.5395302912758,51.0050074053177,43.7,14.1053670921786,10.5790253191339,3.52634177304464,20,15,5,"O'Brien",14179,24.7,97.5315607588687,0.472529797587982,3.84371253261866,2.02412017772763,50.5395302912758,51.0050074053177,43.7,16.9264405106143,14.1053670921786,2.82107341843571,24,20,4,"2017 - 2019",-0.0282107341843571,-0.0352634177304464,0.00705268354608929
"Osceola",19143,6280,15.7,97.9140127388535,0.286624203821656,6.84713375796178,3.18471337579618,51.640127388535,51.2579617834395,43.7,3.18471337579618,3.18471337579618,0,2,2,0,"Osceola",6280,15.7,97.9140127388535,0.286624203821656,6.84713375796178,3.18471337579618,51.640127388535,51.2579617834395,43.7,23.8853503184713,20.7006369426752,3.18471337579618,15,13,2,"2017 - 2019",-0.207006369426752,-0.17515923566879,-0.0318471337579618
"Page",19145,15773,29.5,95.3464781588791,2.23166170037406,2.77689722944272,0.722754073416598,52.3743105306536,48.6337412033221,43.7,35.5037088695873,29.7977556584036,5.70595321118367,56,47,9,"Page",15773,29.5,95.3464781588791,2.23166170037406,2.77689722944272,0.722754073416598,52.3743105306536,48.6337412033221,43.7,28.5297660559183,21.5558232422494,6.97394281366893,45,34,11,"2017 - 2019",0.0697394281366893,0.0824193241615419,-0.0126798960248526
"Palo Alto",19147,9322,16.4,98.8092683973396,0.472001716369878,1.63055138382321,0.311092040334692,50.1823642995065,50.8796395623257,43.9,10.727311735679,9.65458056211114,1.0727311735679,10,9,1,"Palo Alto",9322,16.4,98.8092683973396,0.472001716369878,1.63055138382321,0.311092040334692,50.1823642995065,50.8796395623257,43.9,6.43638704140742,5.36365586783952,1.0727311735679,6,5,1,"2017 - 2019",0.0429092469427162,0.0429092469427162,0
"Plymouth",19149,25088,29,96.0060586734694,0.302933673469388,2.95758928571429,1.47480867346939,49.3183992346939,50.2750318877551,41.2,7.57334183673469,5.18176020408163,2.39158163265306,19,13,6,"Plymouth",25088,29,96.0060586734694,0.302933673469388,2.95758928571429,1.47480867346939,49.3183992346939,50.2750318877551,41.2,7.9719387755102,5.58035714285714,2.39158163265306,20,14,6,"2017 - 2019",-0.0039859693877551,-0.0039859693877551,0
"Pocahontas",19151,7179,12.4,99.2617356177741,0.362167432790082,2.31229976319822,0.626828249059758,50.6059339740911,51.2188327065051,47.4,32.0378882852765,29.251984956122,2.78590332915448,23,21,2,"Pocahontas",7179,12.4,99.2617356177741,0.362167432790082,2.31229976319822,0.626828249059758,50.6059339740911,51.2188327065051,47.4,9.75066165204067,8.35770998746344,1.39295166457724,7,6,1,"2017 - 2019",0.222872266332358,0.208942749686586,0.0139295166457724
"Pottawattamie",19155,93349,97.3,92.7251497070135,1.3572721721711,6.58925108999561,2.70490310555014,48.9453556010241,50.8500358868333,38.5,29.5664656289837,23.8888472292151,5.67761839976861,276,223,53,"Pottawattamie",93349,97.3,92.7251497070135,1.3572721721711,6.58925108999561,2.70490310555014,48.9453556010241,50.8500358868333,38.5,27.2097183687024,21.2107253425318,5.99899302617061,254,198,56,"2017 - 2019",0.0235674726028131,0.0267812188668331,-0.00321374626401997
"Ringgold",19159,5127,9.5,97.6009362200117,0.331577920811391,1.7749171055198,0.819192510239906,48.6054222742344,51.4725960600741,45.6,11.7027501462844,9.75229178857031,1.95045835771406,6,5,1,"Ringgold",5127,9.5,97.6009362200117,0.331577920811391,1.7749171055198,0.819192510239906,48.6054222742344,51.4725960600741,45.6,13.6532085039984,9.75229178857031,3.90091671542813,7,5,2,"2017 - 2019",-0.0195045835771406,0,-0.0195045835771406
"Sac",19161,10218,17.7,99.0898414562537,0.303386181248777,1.90839694656489,0.773145429633979,49.5596007046389,51.7322372284204,46.5,2.93599530240752,2.93599530240752,0,3,3,0,"Sac",10218,17.7,99.0898414562537,0.303386181248777,1.90839694656489,0.773145429633979,49.5596007046389,51.7322372284204,46.5,10.7653161088276,9.78665100802505,0.978665100802505,11,10,1,"2017 - 2019",-0.0782932080642004,-0.0685065570561754,-0.00978665100802505
"Shelby",19165,12024,20.3,99.0435795076514,0.266134397870925,1.82135728542914,0.565535595475715,49.4178310046574,51.7714570858283,45.4,14.9700598802395,12.4750499001996,2.49500998003992,18,15,3,"Shelby",12024,20.3,99.0435795076514,0.266134397870925,1.82135728542914,0.565535595475715,49.4178310046574,51.7714570858283,45.4,19.1284098469727,15.8017298735862,3.32667997338656,23,19,4,"2017 - 2019",-0.041583499667332,-0.0332667997338656,-0.0083166999334664
"Sioux",19167,34665,45.1,90.6995528631184,0.372133275638252,8.65714697822011,4.17712390018751,48.5532958315304,48.6744555026684,32.8,17.3085244482908,15.5776720034617,1.73085244482908,60,54,6,"Sioux",34665,45.1,90.6995528631184,0.372133275638252,8.65714697822011,4.17712390018751,48.5532958315304,48.6744555026684,32.8,18.7509014856483,18.1739506707053,0.576950814943026,65,63,2,"2017 - 2019",-0.0144237703735757,-0.0259627866724362,0.0115390162988605
"Taylor",19173,6262,11.7,96.9019482593421,0.223570744171191,5.81283934845097,2.34749281379751,50.2555094219099,50.6228042159055,44.6,4.79080166081124,4.79080166081124,0,3,3,0,"Taylor",6262,11.7,96.9019482593421,0.223570744171191,5.81283934845097,2.34749281379751,50.2555094219099,50.6228042159055,44.6,3.19386777387416,1.59693388693708,1.59693388693708,2,1,1,"2017 - 2019",0.0159693388693708,0.0319386777387416,-0.0159693388693708
"Union",19175,12750,29.9,95.2470588235294,0.698039215686274,1.76470588235294,0.580392156862745,47.8901960784314,50.4156862745098,40.9,12.5490196078431,9.41176470588235,3.13725490196078,16,12,4,"Union",12750,29.9,95.2470588235294,0.698039215686274,1.76470588235294,0.580392156862745,47.8901960784314,50.4156862745098,40.9,12.5490196078431,9.41176470588235,3.13725490196078,16,12,4,"2017 - 2019",0,0,0
"Webster",19187,37612,52.4,93.3079868127193,3.88705732213124,3.84451770711475,1.08476018292034,51.7574178453685,49.3087312559821,40,14.3571200680634,10.634903754121,3.72221631394236,54,40,14,"Webster",37612,52.4,93.3079868127193,3.88705732213124,3.84451770711475,1.08476018292034,51.7574178453685,49.3087312559821,40,17.2817186004467,14.3571200680634,2.92459853238328,65,54,11,"2017 - 2019",-0.0292459853238328,-0.0372221631394236,0.00797617781559077
"Winnebago",19189,10636,26.5,98.1666039864611,0.799172621286198,3.38473110191801,1.10943963896202,50.611132004513,51.5513350883791,43.4,2.82060925159835,0.940203083866115,1.88040616773223,3,1,2,"Winnebago",10636,26.5,98.1666039864611,0.799172621286198,3.38473110191801,1.10943963896202,50.611132004513,51.5513350883791,43.4,4.70101541933058,2.82060925159835,1.88040616773223,5,3,2,"2017 - 2019",-0.0188040616773223,-0.0188040616773223,0
"Woodbury",19193,103421,117.8,82.5625356552344,2.3747594782491,13.5301341120275,6.03359085678924,48.7270476982431,50.0652672087874,35.1,19.2417400721324,14.1170555303082,5.12468454182419,199,146,53,"Woodbury",103421,117.8,82.5625356552344,2.3747594782491,13.5301341120275,6.03359085678924,48.7270476982431,50.0652672087874,35.1,20.7888146507963,13.7302868856422,7.05852776515408,215,142,73,"2017 - 2019",-0.0154707457866391,0.00386768644665977,-0.0193384322332988
"Wright",19197,12999,22.3,96.5074236479729,0.438495268866836,9.80075390414647,2.76175090391569,50.5808139087622,51.1885529656127,44.4,52.3117162858681,43.8495268866836,8.46218939918455,68,57,11,"Wright",12999,22.3,96.5074236479729,0.438495268866836,9.80075390414647,2.76175090391569,50.5808139087622,51.1885529656127,44.4,29.2330179244557,25.3865681975537,3.84644972690207,38,33,5,"2017 - 2019",0.230786983614124,0.184629586891299,0.0461573967228248
"Blue Earth",27013,66941,87.4,88.7348560672831,2.60079771739293,2.36925053405237,0.594553412706712,48.115504698167,47.5104943158901,29.8,30.0264411944847,25.6942680868227,4.33217310766197,201,172,29,"Blue Earth",66941,87.4,88.7348560672831,2.60079771739293,2.36925053405237,0.594553412706712,48.115504698167,47.5104943158901,29.8,46.9069777864089,41.8278782808742,5.07909950553472,314,280,34,"2017 - 2019",-0.168805365919242,-0.161336101940515,-0.00746926397872754
"Brown",27015,25470,41.2,99.1166077738516,0.239497447978013,3.37652139772281,0.895170789163722,50.4750687082843,51.1857086768748,43.1,14.5268943855516,11.3859442481351,3.14095013741657,37,29,8,"Brown",25470,41.2,99.1166077738516,0.239497447978013,3.37652139772281,0.895170789163722,50.4750687082843,51.1857086768748,43.1,32.5873576756969,28.2685512367491,4.31880643894778,83,72,11,"2017 - 2019",-0.180604632901453,-0.168826069886141,-0.0117785630153121
"Cottonwood",27033,11661,18,92.3848726524312,0.746076665809107,6.17442757910985,2.72703884744018,49.4211474144585,50.8018180258983,44.1,16.2936283337621,7.71803447388732,8.5755938598748,19,9,10,"Cottonwood",11661,18,92.3848726524312,0.746076665809107,6.17442757910985,2.72703884744018,49.4211474144585,50.8018180258983,44.1,12.8633907898122,9.43315324586228,3.43023754394992,15,11,4,"2017 - 2019",0.0343023754394992,-0.0171511877197496,0.0514535631592488
"Faribault",27043,14001,19.4,100.292836225984,0.335690307835155,5.83529747875152,1.60702806942361,51.6463109777873,52.296264552532,45.9,6.42811227769445,4.28540818512963,2.14270409256482,9,6,3,"Faribault",14001,19.4,100.292836225984,0.335690307835155,5.83529747875152,1.60702806942361,51.6463109777873,52.296264552532,45.9,10.7135204628241,7.14234697521606,3.57117348760803,15,10,5,"2017 - 2019",-0.0428540818512963,-0.0285693879008642,-0.0142846939504321
"Jackson",27063,10222,14.2,96.1651340246527,0.459792604187048,2.70984151829388,1.17393856388182,50.7728428878889,49.6576012522011,44,6.8479749559773,1.95656427313637,4.89141068284093,7,2,5,"Jackson",10222,14.2,96.1651340246527,0.459792604187048,2.70984151829388,1.17393856388182,50.7728428878889,49.6576012522011,44,11.7393856388182,7.82625709254549,3.91312854627274,12,8,4,"2017 - 2019",-0.0489141068284093,-0.0586969281940912,0.00978282136568186
"Le Sueur",27079,27719,58.5,95.3966593311447,0.339117572784011,5.20942313936289,2.20065658934305,50.4635809372633,49.4786969226884,39.7,2.88610700241711,2.88610700241711,0,8,8,0,"Le Sueur",27719,58.5,95.3966593311447,0.339117572784011,5.20942313936289,2.20065658934305,50.4635809372633,49.4786969226884,39.7,7.57603088134493,7.57603088134493,0,21,21,0,"2017 - 2019",-0.0468992387892781,-0.0468992387892781,0
"Lincoln",27081,5816,10.6,99.3294360385144,0.137551581843191,1.23796423658872,0.739339752407153,50.8940852819807,50.4814305364512,46.1,24.0715268225585,24.0715268225585,0,14,14,0,"Lincoln",5816,10.6,99.3294360385144,0.137551581843191,1.23796423658872,0.739339752407153,50.8940852819807,50.4814305364512,46.1,56.7400275103164,53.3012379642366,3.43878954607978,33,31,2,"2017 - 2019",-0.326685006877579,-0.292297111416781,-0.0343878954607978
"Lyon",27083,25698,35.6,90.9020157210678,2.28422445326485,5.99657560899681,2.7550782162036,49.9844345863491,50.6342906062729,34.3,28.7960152541054,24.5155265001167,4.28048875398864,74,63,11,"Lyon",25698,35.6,90.9020157210678,2.28422445326485,5.99657560899681,2.7550782162036,49.9844345863491,50.6342906062729,34.3,42.8048875398864,35.8004513969959,7.0044361428905,110,92,18,"2017 - 2019",-0.14008872285781,-0.112849248968791,-0.0272394738890186
"Martin",27091,20731,28.4,97.1588442429212,0.30871641503063,3.58882832473108,1.33616323380445,49.3415657710675,51.1842168732816,45.4,31.8363803000338,22.1889923303266,9.6473879697072,66,46,20,"Martin",20731,28.4,97.1588442429212,0.30871641503063,3.58882832473108,1.33616323380445,49.3415657710675,51.1842168732816,45.4,37.6248130818581,30.871641503063,6.75317157879504,78,64,14,"2017 - 2019",-0.0578843278182432,-0.0868264917273648,0.0289421639091216
"Murray",27101,8699,12.1,96.9651684101621,0.287389355098287,2.78192895735142,1.18404414300494,49.7413495804115,50.5575353488907,46.7,5.74778710196574,2.2991148407863,3.44867226117945,5,2,3,"Murray",8699,12.1,96.9651684101621,0.287389355098287,2.78192895735142,1.18404414300494,49.7413495804115,50.5575353488907,46.7,13.7946890447178,10.3460167835383,3.44867226117945,12,9,3,"2017 - 2019",-0.0804690194275204,-0.0804690194275204,0
"Nicollet",27103,33058,70.8,92.7642325609535,2.01766592050336,3.7086333111501,1.20091959586182,49.5008772460524,49.4978522596648,34.2,1.2099945550245,1.2099945550245,0,4,4,0,"Nicollet",33058,70.8,92.7642325609535,2.01766592050336,3.7086333111501,1.20091959586182,49.5008772460524,49.4978522596648,34.2,19.359912880392,17.8474196866114,1.51249319378063,64,59,5,"2017 - 2019",-0.181499183253675,-0.166374251315869,-0.0151249319378063
"Nobles",27105,21696,30,74.695796460177,3.42459439528024,22.2160766961652,12.6567109144543,50.3180309734513,48.2162610619469,37.5,16.132005899705,12.4446902654867,3.68731563421829,35,27,8,"Nobles",21696,30,74.695796460177,3.42459439528024,22.2160766961652,12.6567109144543,50.3180309734513,48.2162610619469,37.5,21.2020648967552,17.9756637168142,3.226401179941,46,39,7,"2017 - 2019",-0.0507005899705015,-0.0553097345132743,0.00460914454277286
"Pipestone",27117,9486,20.4,94.6131140628294,0.590343664347459,3.74235715791693,2.27703984819734,49.2199030149694,51.9397006114274,42.2,10.5418511490618,4.21674045962471,6.32511068943707,10,4,6,"Pipestone",9486,20.4,94.6131140628294,0.590343664347459,3.74235715791693,2.27703984819734,49.2199030149694,51.9397006114274,42.2,29.517183217373,26.3546278726544,3.16255534471853,28,25,3,"2017 - 2019",-0.189753320683112,-0.221378874130297,0.0316255534471853
"Redwood",27127,16142,18.3,88.6197497212241,0.464626440341965,2.07533143352744,0.365506133069013,49.3309379259076,50.154875480114,42.6,8.67302688638335,8.05352496592739,0.619501920455953,14,13,1,"Redwood",16142,18.3,88.6197497212241,0.464626440341965,2.07533143352744,0.365506133069013,49.3309379259076,50.154875480114,42.6,21.6825672159584,19.2045595341346,2.47800768182381,35,31,4,"2017 - 2019",-0.13009540329575,-0.111510345682072,-0.0185850576136786
"Rock",27133,9788,20.3,95.6783816918676,0.602778912954638,2.01266857376379,0.572129137719657,48.9170412750306,50.051082958725,41.3,13.281569268492,12.2599100939926,1.02165917449939,13,12,1,"Rock",9788,20.3,95.6783816918676,0.602778912954638,2.01266857376379,0.572129137719657,48.9170412750306,50.051082958725,41.3,16.3465467919902,16.3465467919902,0,16,16,0,"2017 - 2019",-0.0306497752349816,-0.0408663669799755,0.0102165917449939
"Sibley",27143,15334,25.5,94.1046041476458,0.313029868266597,7.16055823659841,2.94117647058824,49.8760923438111,49.419590452589,40.3,3.26072779444372,1.30429111777749,1.95643667666623,5,2,3,"Sibley",15334,25.5,94.1046041476458,0.313029868266597,7.16055823659841,2.94117647058824,49.8760923438111,49.419590452589,40.3,2.60858223555498,1.95643667666623,0.652145558888744,4,3,1,"2017 - 2019",0.00652145558888744,-0.00652145558888744,0.0130429111777749
"Watonwan",27165,11204,25.5,86.9332381292396,0.731881470903249,20.8675473045341,9.97857907890039,50.089253837915,49.9732238486255,41.2,11.6029989289539,8.92538379150304,2.67761513745091,13,10,3,"Watonwan",11204,25.5,86.9332381292396,0.731881470903249,20.8675473045341,9.97857907890039,50.089253837915,49.9732238486255,41.2,17.8507675830061,16.9582292038558,0.892538379150304,20,19,1,"2017 - 2019",-0.0624776865405212,-0.0803284541235273,0.0178507675830061
"Becker",27005,33611,23.3,85.44821635774,0.41057986968552,1.18413614590461,0.258843830888697,48.5376811163012,48.1687542768736,42.2,14.8760822349826,10.4132575644878,4.46282467049478,50,35,15,"Becker",33611,23.3,85.44821635774,0.41057986968552,1.18413614590461,0.258843830888697,48.5376811163012,48.1687542768736,42.2,19.636428550177,14.5785605902829,5.05786795989408,66,49,17,"2017 - 2019",-0.0476034631519443,-0.0416530302579513,-0.00595043289399304
"Beltrami",27007,45700,15,72.9956236323851,0.573304157549234,1.47921225382932,0.2472647702407,48.5426695842451,48.7045951859956,33.3,23.4135667396061,18.3807439824945,5.0328227571116,107,84,23,"Beltrami",45700,15,72.9956236323851,0.573304157549234,1.47921225382932,0.2472647702407,48.5426695842451,48.7045951859956,33.3,22.7571115973742,19.0371991247265,3.7199124726477,104,87,17,"2017 - 2019",0.00656455142231947,-0.00656455142231947,0.0131291028446389
"Benton",27009,38930,94.2,93.3675828409967,1.92396609298741,1.62342666324172,0.387875674287182,49.5170819419471,49.2525044952479,34.2,0.51374261494991,0.51374261494991,0,2,2,0,"Benton",38930,94.2,93.3675828409967,1.92396609298741,1.62342666324172,0.387875674287182,49.5170819419471,49.2525044952479,34.2,1.28435653737478,0.770613922424865,0.51374261494991,5,3,2,"2017 - 2019",-0.00770613922424865,-0.00256871307474955,-0.0051374261494991
"Big Stone",27011,5271,10,98.1787137165623,0.208689053310567,0.777841016884842,0.284575981787137,48.8522102067919,51.1098463289698,48.4,20.8689053310567,18.9717321191425,1.89717321191425,11,10,1,"Big Stone",5271,10,98.1787137165623,0.208689053310567,0.777841016884842,0.284575981787137,48.8522102067919,51.1098463289698,48.4,28.4575981787137,22.766078542971,5.69151963574274,15,12,3,"2017 - 2019",-0.0758869284765699,-0.037943464238285,-0.037943464238285
"Carver",27019,96002,255.3,87.9669173558884,1.17080894148039,3.66138205454053,1.38642944938647,47.1198516697569,47.7135893002229,36.2,14.2705360304994,11.8747526093206,2.39578342117873,137,114,23,"Carver",96002,255.3,87.9669173558884,1.17080894148039,3.66138205454053,1.38642944938647,47.1198516697569,47.7135893002229,36.2,31.4576779650424,25.6244661569551,5.83321180808733,302,246,56,"2017 - 2019",-0.17187141934543,-0.137497135476344,-0.0343742838690861
"Cass",27021,28883,12,84.942699858048,0.211196897829173,1.17716303708064,0.20081016514905,50.5591524426133,48.346778381747,46.7,9.69428383478171,7.61693729875705,2.07734653602465,28,22,6,"Cass",28883,12,84.942699858048,0.211196897829173,1.17716303708064,0.20081016514905,50.5591524426133,48.346778381747,46.7,6.23203960807395,5.5395907627324,0.69244884534155,18,16,2,"2017 - 2019",0.0346224422670775,0.0207734653602465,0.013848976906831
